Booking_ID;no_of_adults;no_of_children;no_of_weekend_nights;no_of_week_nights;type_of_meal_plan;required_car_parking_space;room_type_reserved;lead_time;arrival_year;arrival_month;arrival_date;market_segment_type;repeated_guest;no_of_previous_cancellations;no_of_previous_bookings_not_canceled;avg_price_per_room;no_of_special_requests;booking_status
UID_00218;2;0;1;1;Meal Plan 2;0;Room_Type 1;301;2018;7;30;Offline;0;0;0;115;1;Canceled
UID_00219;2;0;0;3;Meal Plan 1;0;Room_Type 1;150;2018;9;6;Offline;0;0;0;80.75;1;Not_Canceled
UID_00220;1;0;2;2;Meal Plan 1;0;Room_Type 1;209;2018;11;6;Online;0;0;0;152.1;1;Canceled
UID_00221;2;0;0;1;Meal Plan 1;0;Room_Type 1;14;2018;12;28;Online;0;0;0;138;1;Not_Canceled
UID_00222;2;0;1;2;Meal Plan 1;0;Room_Type 1;19;2018;9;23;Online;0;0;0;159;1;Canceled
UID_00223;2;0;0;2;Meal Plan 2;0;Room_Type 1;39;2017;8;14;Offline;0;0;0;101.5;0;Not_Canceled
UID_00224;2;0;2;7;Meal Plan 2;0;Room_Type 1;42;2017;9;8;Offline;0;0;0;79.64;0;Not_Canceled
UID_00225;2;2;2;2;Meal Plan 1;0;Room_Type 6;50;2018;12;23;Online;0;0;0;156.6;0;Canceled
UID_00226;2;0;0;1;Meal Plan 1;0;Room_Type 1;11;2018;2;6;Online;0;0;0;93;1;Not_Canceled
UID_00227;1;0;0;1;Meal Plan 1;0;Room_Type 1;3;2017;8;4;Complementary;0;0;0;0;0;Not_Canceled
UID_00228;2;0;1;4;Meal Plan 1;0;Room_Type 4;73;2018;5;25;Online;0;0;0;129.96;1;Not_Canceled
UID_00229;2;0;0;4;Not Selected;0;Room_Type 1;66;2018;8;31;Online;0;0;0;120.6;0;Canceled
UID_00230;2;0;0;2;Meal Plan 2;0;Room_Type 1;377;2018;10;14;Offline;0;0;0;115;1;Canceled
UID_00231;2;0;0;1;Meal Plan 1;0;Room_Type 1;56;2018;6;8;Offline;0;0;0;120;0;Not_Canceled
UID_00232;2;0;0;2;Meal Plan 1;0;Room_Type 4;145;2018;7;28;Online;0;0;0;118.8;0;Not_Canceled
UID_00233;1;0;0;4;Meal Plan 1;0;Room_Type 1;0;2018;7;6;Online;0;0;0;147.5;1;Not_Canceled
UID_00234;1;0;0;3;Meal Plan 1;0;Room_Type 1;71;2018;6;14;Offline;0;0;0;120;0;Not_Canceled
UID_00235;2;0;0;3;Not Selected;0;Room_Type 1;208;2018;8;30;Online;0;0;0;85.5;0;Canceled
UID_00236;2;0;0;4;Meal Plan 1;0;Room_Type 4;84;2018;4;27;Online;0;0;0;118.15;1;Not_Canceled
UID_00237;1;0;0;3;Meal Plan 1;0;Room_Type 1;71;2018;6;14;Offline;0;0;0;120;0;Not_Canceled
UID_00238;1;0;0;2;Meal Plan 1;0;Room_Type 1;32;2017;11;20;Offline;0;0;0;73;0;Not_Canceled
UID_00239;0;2;1;1;Meal Plan 1;0;Room_Type 2;35;2018;2;6;Online;0;0;0;69.5;1;Not_Canceled
UID_00240;2;0;1;2;Meal Plan 1;0;Room_Type 1;43;2018;8;8;Online;0;0;0;99.41;1;Not_Canceled
UID_00241;2;0;2;2;Meal Plan 1;0;Room_Type 1;18;2018;2;21;Offline;0;0;0;87;0;Not_Canceled
UID_00242;2;0;0;3;Meal Plan 1;0;Room_Type 1;37;2018;12;1;Offline;0;0;0;72;0;Not_Canceled
UID_00243;2;0;0;1;Meal Plan 1;0;Room_Type 1;83;2018;7;23;Online;0;0;0;105.3;1;Not_Canceled
UID_00244;2;0;0;2;Meal Plan 1;0;Room_Type 1;5;2018;5;24;Corporate;0;0;0;110;1;Not_Canceled
UID_00245;2;0;1;3;Not Selected;0;Room_Type 1;50;2018;2;11;Online;0;0;0;51.09;1;Not_Canceled
UID_00246;2;0;1;3;Meal Plan 1;0;Room_Type 1;322;2018;5;19;Offline;0;0;0;80;0;Canceled
UID_00247;2;0;1;2;Not Selected;0;Room_Type 1;130;2018;6;6;Online;0;0;0;116.1;1;Not_Canceled
UID_00248;1;0;1;1;Meal Plan 1;0;Room_Type 4;5;2018;9;12;Aviation;0;0;0;110;0;Canceled
UID_00249;1;0;1;0;Meal Plan 1;0;Room_Type 1;14;2017;10;5;Online;0;0;0;120;1;Not_Canceled
UID_00250;2;0;1;2;Meal Plan 1;0;Room_Type 1;60;2018;5;16;Online;0;0;0;128.85;0;Not_Canceled
UID_00251;1;0;2;1;Meal Plan 1;0;Room_Type 1;1;2018;2;28;Offline;0;0;0;60;0;Canceled
UID_00252;2;1;2;5;Meal Plan 2;0;Room_Type 1;125;2018;7;18;Offline;0;0;0;84.58;1;Not_Canceled
UID_00253;2;2;2;2;Meal Plan 2;0;Room_Type 6;111;2018;12;25;Online;0;0;0;196.35;1;Canceled
UID_00254;3;0;1;1;Meal Plan 1;0;Room_Type 4;49;2018;5;7;Online;0;0;0;159.3;0;Canceled
UID_00255;2;0;0;1;Meal Plan 1;0;Room_Type 1;0;2018;12;21;Online;0;0;0;98;2;Not_Canceled
UID_00256;2;0;1;3;Meal Plan 1;0;Room_Type 1;188;2018;7;25;Online;0;0;0;90.95;1;Not_Canceled
UID_00257;3;1;0;3;Meal Plan 1;0;Room_Type 7;58;2018;7;27;Online;0;0;0;191.9;2;Not_Canceled
UID_00258;1;0;0;2;Not Selected;0;Room_Type 1;57;2018;5;18;Online;0;0;0;111.6;2;Not_Canceled
UID_00259;1;0;2;3;Meal Plan 1;0;Room_Type 1;22;2017;9;4;Online;0;0;0;73.15;0;Not_Canceled
UID_00260;2;1;1;3;Meal Plan 1;0;Room_Type 1;38;2018;4;25;Online;0;0;0;121.95;1;Not_Canceled
UID_00261;2;0;2;5;Not Selected;0;Room_Type 1;87;2018;5;22;Offline;0;0;0;85;0;Not_Canceled
UID_00262;2;2;0;1;Meal Plan 1;1;Room_Type 6;121;2018;8;23;Online;0;0;0;198.9;2;Not_Canceled
UID_00263;2;0;1;2;Meal Plan 1;0;Room_Type 1;418;2018;9;26;Offline;0;0;0;75;0;Canceled
UID_00264;2;0;0;3;Meal Plan 1;0;Room_Type 1;157;2018;12;8;Offline;0;0;0;68;0;Not_Canceled
UID_00265;2;0;0;1;Meal Plan 1;0;Room_Type 4;3;2018;6;10;Online;0;0;0;136;1;Not_Canceled
UID_00266;1;0;1;2;Meal Plan 1;0;Room_Type 4;3;2018;10;7;Aviation;0;0;0;110;0;Canceled
UID_00267;2;2;0;2;Meal Plan 1;0;Room_Type 6;39;2018;7;20;Online;0;0;0;198.9;0;Canceled
UID_00268;2;0;0;2;Meal Plan 1;0;Room_Type 4;58;2018;4;22;Online;0;0;0;118.8;0;Canceled
UID_00269;1;0;0;1;Meal Plan 1;0;Room_Type 1;156;2018;8;11;Online;0;0;0;108.9;0;Canceled
UID_00270;2;0;0;4;Meal Plan 1;0;Room_Type 1;190;2018;6;22;Offline;0;0;0;95;0;Not_Canceled
UID_00271;2;0;0;1;Meal Plan 1;0;Room_Type 1;0;2018;8;17;Online;0;0;0;150;2;Not_Canceled
UID_00272;2;0;0;4;Meal Plan 1;0;Room_Type 4;50;2017;11;10;Offline;0;0;0;69;0;Not_Canceled
UID_00273;2;0;1;1;Meal Plan 1;0;Room_Type 4;0;2018;2;13;Online;0;0;0;106;0;Canceled
UID_00274;2;0;2;3;Meal Plan 1;0;Room_Type 1;259;2018;10;2;Online;0;0;0;96.1;0;Canceled
UID_00275;2;0;2;3;Meal Plan 1;0;Room_Type 4;144;2018;5;22;Online;0;0;0;112.03;1;Not_Canceled
UID_00276;1;0;2;4;Meal Plan 1;0;Room_Type 1;69;2018;6;12;Offline;0;0;0;120;0;Canceled
UID_00277;1;0;0;2;Meal Plan 1;0;Room_Type 1;188;2018;6;15;Offline;0;0;0;130;0;Canceled
UID_00278;2;0;0;2;Meal Plan 1;1;Room_Type 1;84;2018;8;4;Online;0;0;0;126.9;1;Not_Canceled
UID_00279;2;0;0;1;Not Selected;0;Room_Type 1;143;2018;8;13;Online;0;0;0;103.5;1;Not_Canceled
UID_00280;2;0;0;2;Meal Plan 1;0;Room_Type 2;181;2017;8;6;Online;0;0;0;76.5;2;Canceled
UID_00281;2;0;0;1;Meal Plan 1;0;Room_Type 1;11;2018;11;5;Online;0;0;0;130;1;Canceled
UID_00282;2;0;2;4;Meal Plan 1;0;Room_Type 1;21;2018;2;13;Online;0;0;0;93;1;Not_Canceled
UID_00283;3;0;2;4;Meal Plan 1;0;Room_Type 1;2;2017;12;23;Online;0;0;0;91.68;1;Not_Canceled
UID_00284;1;0;0;2;Meal Plan 2;0;Room_Type 1;292;2018;7;21;Offline;0;0;0;90;0;Not_Canceled
UID_00285;3;0;0;4;Meal Plan 2;0;Room_Type 1;65;2018;12;21;Offline;0;0;0;122.65;0;Not_Canceled
UID_00286;2;0;0;1;Not Selected;0;Room_Type 1;5;2018;4;19;Online;0;0;0;89;0;Not_Canceled
UID_00287;2;0;1;4;Meal Plan 1;0;Room_Type 1;148;2017;12;30;Offline;0;0;0;67;0;Not_Canceled
UID_00288;1;0;0;1;Meal Plan 1;0;Room_Type 1;59;2018;1;28;Offline;0;0;0;80;0;Not_Canceled
UID_00289;2;0;0;1;Not Selected;0;Room_Type 1;56;2018;7;27;Online;0;0;0;125.1;1;Not_Canceled
UID_00290;2;0;2;3;Meal Plan 1;0;Room_Type 1;52;2018;2;4;Online;0;0;0;73.95;0;Canceled
UID_00291;2;0;0;3;Meal Plan 1;0;Room_Type 4;58;2018;6;1;Online;0;0;0;140.4;0;Canceled
UID_00292;1;0;0;2;Meal Plan 1;0;Room_Type 1;192;2018;6;24;Offline;0;0;0;95;0;Not_Canceled
UID_00293;2;0;0;2;Not Selected;0;Room_Type 1;72;2018;11;18;Online;0;0;0;79.2;1;Canceled
UID_00294;2;0;2;3;Meal Plan 1;0;Room_Type 1;244;2018;10;30;Online;0;0;0;85.85;0;Canceled
UID_00295;2;0;0;1;Meal Plan 1;0;Room_Type 1;27;2018;6;9;Offline;0;0;0;120;0;Not_Canceled
UID_00296;2;0;1;2;Meal Plan 1;0;Room_Type 1;305;2018;11;4;Offline;0;0;0;89;0;Canceled
UID_00297;2;2;0;1;Meal Plan 1;0;Room_Type 6;76;2018;8;13;Online;0;0;0;207.9;0;Canceled
UID_00298;2;0;2;3;Meal Plan 1;0;Room_Type 1;17;2018;10;9;Offline;0;0;0;95;1;Not_Canceled
UID_00299;3;0;1;2;Meal Plan 1;0;Room_Type 4;31;2018;2;22;Offline;0;0;0;102.9;1;Not_Canceled
UID_00300;2;0;0;1;Not Selected;0;Room_Type 1;0;2018;1;21;Online;0;0;0;81;0;Not_Canceled
UID_00301;2;0;1;2;Meal Plan 1;0;Room_Type 1;89;2017;11;23;Online;0;0;0;72.25;2;Not_Canceled
UID_00302;1;0;0;2;Meal Plan 1;0;Room_Type 1;1;2017;11;10;Corporate;1;0;1;40;1;Not_Canceled
UID_00303;1;0;1;1;Meal Plan 1;0;Room_Type 1;0;2018;1;18;Corporate;1;1;1;65;0;Not_Canceled
UID_00304;2;0;1;3;Meal Plan 1;0;Room_Type 1;287;2018;9;29;Online;0;0;0;100.3;0;Canceled
UID_00305;2;2;2;2;Meal Plan 1;0;Room_Type 6;12;2018;10;29;Online;0;0;0;202.88;1;Canceled
UID_00306;2;0;2;5;Meal Plan 1;0;Room_Type 1;299;2018;9;17;Online;0;0;0;100.3;0;Canceled
UID_00307;2;0;2;4;Meal Plan 1;0;Room_Type 4;141;2018;9;16;Offline;0;0;0;90.95;0;Not_Canceled
UID_00308;2;0;0;3;Meal Plan 1;0;Room_Type 4;338;2018;12;15;Online;0;0;0;87.3;0;Canceled
UID_00309;2;0;2;3;Meal Plan 1;0;Room_Type 4;90;2018;3;6;Online;0;0;0;84.45;0;Not_Canceled
UID_00310;2;0;0;1;Meal Plan 1;0;Room_Type 1;1;2017;9;8;Offline;0;0;0;91.2;0;Not_Canceled
UID_00311;1;0;0;3;Meal Plan 1;0;Room_Type 1;71;2018;6;14;Offline;0;0;0;120;0;Not_Canceled
UID_00312;1;0;2;5;Meal Plan 1;0;Room_Type 1;180;2017;8;16;Online;0;0;0;49.74;0;Canceled
UID_00313;1;0;1;2;Meal Plan 1;0;Room_Type 1;12;2018;5;30;Online;0;0;0;97.02;0;Canceled
UID_00314;2;0;0;2;Meal Plan 1;0;Room_Type 1;24;2017;10;8;Online;0;0;0;107;2;Not_Canceled
UID_00315;1;0;0;2;Meal Plan 1;0;Room_Type 1;181;2018;10;11;Offline;0;0;0;120;0;Canceled
UID_00316;2;0;1;2;Meal Plan 1;0;Room_Type 1;117;2018;10;24;Offline;0;0;0;80.75;0;Not_Canceled
UID_00317;2;0;0;4;Meal Plan 1;0;Room_Type 1;77;2017;9;22;Online;0;0;0;116.94;0;Canceled
UID_00318;2;0;2;1;Meal Plan 1;0;Room_Type 1;21;2018;8;28;Online;0;0;0;125;1;Not_Canceled
UID_00319;2;0;1;3;Meal Plan 1;0;Room_Type 4;64;2018;11;3;Online;0;0;0;106.2;1;Canceled
UID_00320;2;0;2;5;Meal Plan 1;0;Room_Type 1;152;2018;8;23;Online;0;0;0;98.87;0;Canceled
UID_00321;2;0;0;2;Meal Plan 2;0;Room_Type 1;39;2017;8;14;Offline;0;0;0;101.5;0;Not_Canceled
UID_00322;2;0;0;3;Not Selected;0;Room_Type 1;86;2018;4;5;Online;0;0;0;79.5;1;Not_Canceled
UID_00323;2;0;1;2;Not Selected;0;Room_Type 1;0;2018;4;15;Online;0;0;0;89;0;Not_Canceled
UID_00324;2;0;2;3;Meal Plan 1;0;Room_Type 4;55;2017;11;15;Offline;0;0;0;60;0;Not_Canceled
UID_00325;2;0;1;2;Meal Plan 2;0;Room_Type 1;161;2018;3;25;Online;0;0;0;130;0;Canceled
UID_00326;1;0;2;1;Meal Plan 1;0;Room_Type 1;116;2018;2;28;Offline;0;0;0;61;0;Canceled
UID_00327;0;2;0;1;Meal Plan 1;0;Room_Type 2;65;2018;8;4;Online;0;0;0;127.38;1;Not_Canceled
UID_00328;1;0;2;4;Meal Plan 1;0;Room_Type 1;69;2018;6;12;Offline;0;0;0;120;0;Canceled
UID_00329;2;0;2;3;Meal Plan 1;0;Room_Type 4;35;2018;9;24;Online;0;0;0;139.14;1;Not_Canceled
UID_00330;2;0;0;2;Meal Plan 1;0;Room_Type 1;30;2018;6;2;Offline;0;0;0;140;0;Not_Canceled
UID_00331;1;0;2;3;Meal Plan 1;0;Room_Type 1;16;2018;11;6;Online;0;0;0;165.6;2;Not_Canceled
UID_00332;2;0;2;2;Meal Plan 1;0;Room_Type 1;60;2018;3;20;Online;0;0;0;75;0;Canceled
UID_00333;3;1;3;5;Meal Plan 1;0;Room_Type 5;40;2018;8;22;Corporate;0;0;0;183.74;3;Not_Canceled
UID_00334;1;0;0;1;Meal Plan 1;0;Room_Type 1;47;2018;11;11;Online;0;0;0;92;0;Not_Canceled
UID_00335;1;0;1;2;Not Selected;0;Room_Type 1;3;2018;12;19;Online;0;0;0;79.5;0;Not_Canceled
UID_00336;1;0;1;3;Meal Plan 1;0;Room_Type 1;5;2018;4;11;Aviation;0;0;0;95;0;Not_Canceled
UID_00337;2;0;1;2;Meal Plan 1;0;Room_Type 1;42;2018;2;12;Online;0;0;0;71.6;0;Not_Canceled
UID_00338;2;0;2;2;Meal Plan 1;0;Room_Type 1;25;2017;10;11;Offline;0;0;0;72.76;0;Not_Canceled
UID_00339;2;0;1;2;Meal Plan 1;0;Room_Type 4;160;2018;6;17;Online;0;0;0;129;1;Canceled
UID_00340;2;0;0;2;Meal Plan 1;0;Room_Type 1;18;2018;1;12;Online;0;0;0;73.95;0;Not_Canceled
UID_00341;2;0;0;1;Meal Plan 1;0;Room_Type 1;67;2018;3;26;Offline;0;0;0;80.24;1;Not_Canceled
UID_00342;2;0;0;3;Meal Plan 1;0;Room_Type 1;64;2018;9;28;Offline;0;0;0;101.52;0;Not_Canceled
UID_00343;2;0;2;1;Meal Plan 1;0;Room_Type 1;26;2018;6;26;Online;0;0;0;137.67;1;Canceled
UID_00344;2;0;1;1;Meal Plan 1;0;Room_Type 4;0;2018;6;20;Online;0;0;0;149;1;Not_Canceled
UID_00345;1;0;0;2;Meal Plan 1;0;Room_Type 1;172;2018;6;24;Online;0;0;0;95;0;Canceled
UID_00346;2;2;1;3;Meal Plan 1;0;Room_Type 6;14;2018;4;18;Online;0;0;0;191.5;0;Canceled
UID_00347;1;0;1;1;Meal Plan 1;0;Room_Type 1;26;2018;11;7;Online;0;0;0;153.23;1;Not_Canceled
UID_00348;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;2017;9;9;Corporate;0;0;0;114;0;Not_Canceled
UID_00349;2;0;1;2;Meal Plan 1;0;Room_Type 4;160;2018;6;17;Online;0;0;0;129;1;Canceled
UID_00350;2;1;0;2;Meal Plan 1;0;Room_Type 1;191;2018;8;23;Online;0;0;0;130.5;1;Canceled
UID_00351;2;0;0;2;Meal Plan 1;0;Room_Type 1;48;2018;7;27;Online;0;0;0;135.9;0;Not_Canceled
UID_00352;1;0;1;0;Meal Plan 1;0;Room_Type 1;1;2018;10;17;Online;0;0;0;150;2;Not_Canceled
UID_00353;1;0;4;8;Meal Plan 1;0;Room_Type 1;10;2018;11;20;Online;0;0;0;96.92;0;Canceled
UID_00354;2;0;1;5;Meal Plan 1;0;Room_Type 1;12;2017;11;2;Offline;0;0;0;68;0;Not_Canceled
UID_00355;2;0;2;1;Meal Plan 1;0;Room_Type 1;180;2018;9;3;Online;0;0;0;126.9;1;Canceled
UID_00356;2;1;0;2;Meal Plan 1;0;Room_Type 1;22;2018;9;15;Online;0;0;0;200.75;1;Canceled
UID_00357;2;2;1;3;Meal Plan 1;0;Room_Type 6;63;2018;10;17;Online;0;0;0;190.8;3;Not_Canceled
UID_00358;1;0;0;3;Meal Plan 1;0;Room_Type 1;166;2018;11;1;Offline;0;0;0;110;0;Canceled
UID_00359;1;0;1;0;Not Selected;0;Room_Type 1;4;2018;5;16;Online;0;0;0;89;0;Not_Canceled
UID_00360;2;0;2;1;Meal Plan 1;0;Room_Type 1;68;2018;6;18;Online;0;0;0;92.83;0;Canceled
UID_00361;2;0;0;3;Meal Plan 1;0;Room_Type 1;59;2018;11;2;Online;0;0;0;71.1;2;Not_Canceled
UID_00362;2;0;1;3;Meal Plan 1;0;Room_Type 1;175;2018;9;8;Online;0;0;0;86.36;0;Canceled
UID_00363;2;0;2;0;Meal Plan 1;0;Room_Type 1;8;2018;7;17;Online;0;0;0;160;1;Not_Canceled
UID_00364;2;2;0;3;Meal Plan 1;0;Room_Type 7;33;2018;3;22;Online;0;0;0;182.85;1;Not_Canceled
UID_00365;1;0;2;2;Meal Plan 1;0;Room_Type 1;115;2018;2;27;Offline;0;0;0;76;0;Not_Canceled
UID_00366;2;0;1;3;Meal Plan 2;0;Room_Type 4;143;2018;8;25;Offline;0;0;0;112.45;0;Not_Canceled
UID_00367;3;0;0;3;Meal Plan 1;0;Room_Type 4;160;2018;7;14;Online;0;0;0;137.7;0;Canceled
UID_00368;2;0;2;5;Meal Plan 1;0;Room_Type 1;38;2018;3;11;Online;0;0;0;81.9;1;Not_Canceled
UID_00369;2;0;1;2;Meal Plan 1;0;Room_Type 1;5;2018;3;11;Online;0;0;0;109;0;Canceled
UID_00370;2;0;0;2;Meal Plan 1;0;Room_Type 1;76;2018;4;12;Online;0;0;0;96.3;1;Not_Canceled
UID_00371;2;0;0;2;Not Selected;0;Room_Type 1;35;2018;8;10;Online;0;0;0;125.1;0;Canceled
UID_00372;2;0;2;3;Meal Plan 1;0;Room_Type 4;34;2018;3;3;Online;0;0;0;97.4;1;Not_Canceled
UID_00373;2;0;2;4;Not Selected;0;Room_Type 1;15;2018;11;17;Online;0;0;0;92.5;0;Canceled
UID_00374;2;0;2;3;Meal Plan 2;0;Room_Type 1;106;2018;5;21;Offline;0;0;0;105;0;Not_Canceled
UID_00375;2;0;2;1;Meal Plan 1;0;Room_Type 1;208;2017;11;28;Online;0;0;0;72.25;1;Canceled
UID_00376;1;0;2;2;Meal Plan 1;0;Room_Type 1;163;2018;6;5;Offline;0;0;0;100;0;Canceled
UID_00377;2;0;1;3;Meal Plan 1;0;Room_Type 1;194;2018;9;12;Offline;0;0;0;101.4;1;Canceled
UID_00378;1;0;1;2;Meal Plan 1;0;Room_Type 1;6;2018;5;23;Online;0;0;0;106.25;1;Not_Canceled
UID_00379;1;0;0;2;Meal Plan 1;0;Room_Type 1;20;2018;6;8;Offline;0;0;0;116;0;Not_Canceled
UID_00380;1;0;0;2;Meal Plan 1;0;Room_Type 4;8;2018;10;28;Aviation;0;0;0;110;0;Not_Canceled
UID_00381;2;0;1;2;Meal Plan 1;0;Room_Type 1;305;2018;11;4;Offline;0;0;0;89;0;Canceled
UID_00382;2;2;0;1;Meal Plan 1;0;Room_Type 6;39;2018;7;29;Online;0;0;0;216.9;2;Not_Canceled
UID_00383;2;0;2;2;Meal Plan 1;0;Room_Type 1;37;2017;12;26;Online;0;0;0;87.3;0;Not_Canceled
UID_00384;2;0;2;2;Not Selected;0;Room_Type 1;70;2018;12;3;Online;0;0;0;74.8;2;Not_Canceled
UID_00385;2;0;1;3;Meal Plan 1;0;Room_Type 4;6;2017;9;7;Online;0;0;0;77.57;1;Not_Canceled
UID_00386;2;0;0;3;Not Selected;0;Room_Type 1;22;2018;9;15;Online;0;0;0;139;3;Not_Canceled
UID_00387;2;3;0;2;Meal Plan 1;0;Room_Type 7;114;2018;8;2;Online;0;0;0;266.3;0;Canceled
UID_00388;2;0;1;2;Not Selected;0;Room_Type 1;4;2018;10;3;Online;0;0;0;140;1;Not_Canceled
UID_00389;3;0;1;2;Meal Plan 1;0;Room_Type 6;3;2018;9;26;Online;0;0;0;266.67;5;Not_Canceled
UID_00390;2;1;0;1;Meal Plan 1;0;Room_Type 1;23;2018;3;18;Online;0;0;0;109;2;Not_Canceled
UID_00391;1;0;2;4;Meal Plan 1;0;Room_Type 1;245;2018;7;6;Offline;0;0;0;110;0;Canceled
UID_00392;2;0;0;2;Meal Plan 1;0;Room_Type 1;177;2018;6;3;Online;0;0;0;100;0;Canceled
UID_00393;2;0;0;1;Meal Plan 1;0;Room_Type 1;105;2018;4;6;Offline;0;0;0;75;0;Canceled
UID_00394;2;0;1;2;Meal Plan 1;0;Room_Type 1;193;2018;6;20;Offline;0;0;0;120;0;Canceled
UID_00395;2;0;0;3;Meal Plan 1;0;Room_Type 1;271;2018;9;21;Offline;0;0;0;101.33;1;Canceled
UID_00396;1;0;1;4;Not Selected;0;Room_Type 1;9;2018;1;18;Online;0;0;0;54.9;0;Not_Canceled
UID_00397;2;0;0;2;Meal Plan 2;0;Room_Type 1;74;2017;9;18;Offline;0;0;0;101.5;0;Not_Canceled
UID_00398;2;0;0;4;Meal Plan 1;0;Room_Type 4;231;2018;6;8;Online;0;0;0;115.2;1;Canceled
UID_00399;2;0;2;4;Meal Plan 1;0;Room_Type 1;176;2018;3;20;Online;0;0;0;90;1;Not_Canceled
UID_00400;2;1;2;1;Meal Plan 2;0;Room_Type 1;5;2017;8;15;Offline;0;0;0;116.5;0;Not_Canceled
UID_00401;2;0;0;3;Meal Plan 1;0;Room_Type 1;304;2018;11;3;Offline;0;0;0;89;0;Canceled
UID_00402;2;0;2;4;Meal Plan 1;0;Room_Type 4;23;2018;12;30;Online;0;0;0;115.9;2;Not_Canceled
UID_00403;1;0;1;0;Meal Plan 1;0;Room_Type 1;4;2018;1;4;Corporate;1;0;4;66;0;Not_Canceled
UID_00404;2;0;2;4;Not Selected;0;Room_Type 1;25;2017;10;9;Online;0;0;0;101.33;2;Not_Canceled
UID_00405;3;0;1;2;Meal Plan 1;0;Room_Type 4;83;2018;8;8;Online;0;0;0;159.3;2;Not_Canceled
UID_00406;2;0;2;2;Meal Plan 1;0;Room_Type 1;238;2018;9;3;Online;0;0;0;95.63;2;Not_Canceled
UID_00407;2;0;2;1;Meal Plan 1;0;Room_Type 1;61;2018;11;26;Offline;0;0;0;75;0;Not_Canceled
UID_00408;2;0;0;3;Meal Plan 1;1;Room_Type 1;37;2018;3;24;Online;0;0;0;126.6;1;Not_Canceled
UID_00409;2;0;1;4;Meal Plan 2;0;Room_Type 1;133;2018;6;13;Offline;0;0;0;106;0;Not_Canceled
UID_00410;1;0;2;1;Meal Plan 1;0;Room_Type 1;116;2018;2;28;Online;0;0;0;61;0;Canceled
UID_00411;1;0;0;1;Meal Plan 1;0;Room_Type 1;28;2017;10;29;Offline;0;0;0;130;0;Not_Canceled
UID_00412;2;0;0;1;Meal Plan 1;0;Room_Type 1;0;2018;3;1;Online;0;0;0;101;0;Not_Canceled
UID_00413;2;0;0;4;Meal Plan 1;0;Room_Type 4;181;2018;7;26;Online;0;0;0;103.7;1;Canceled
UID_00414;2;0;0;1;Meal Plan 1;0;Room_Type 1;14;2018;1;15;Online;0;0;0;71.6;1;Not_Canceled
UID_00415;2;0;1;4;Meal Plan 1;0;Room_Type 1;63;2018;11;21;Online;0;0;0;88.4;3;Not_Canceled
UID_00416;2;0;2;2;Meal Plan 1;0;Room_Type 1;138;2018;6;5;Online;0;0;0;110.08;1;Not_Canceled
UID_00417;2;2;0;1;Meal Plan 1;0;Room_Type 6;1;2018;11;10;Online;0;0;0;230;1;Not_Canceled
UID_00418;2;0;0;1;Meal Plan 1;0;Room_Type 4;1;2018;5;20;Online;0;0;0;176;1;Not_Canceled
UID_00419;1;0;0;4;Meal Plan 1;0;Room_Type 1;4;2017;11;4;Online;0;0;0;101;1;Not_Canceled
UID_00420;2;0;1;3;Meal Plan 1;0;Room_Type 1;51;2018;3;7;Online;0;0;0;75.95;1;Not_Canceled
UID_00421;1;0;2;4;Meal Plan 1;0;Room_Type 1;245;2018;7;6;Offline;0;0;0;110;0;Canceled
UID_00422;3;0;1;4;Meal Plan 1;0;Room_Type 4;2;2018;2;8;Online;0;0;0;133.6;1;Not_Canceled
UID_00423;2;0;2;5;Meal Plan 1;0;Room_Type 1;188;2018;7;28;Online;0;0;0;90.95;0;Canceled
UID_00424;2;0;1;0;Not Selected;0;Room_Type 1;199;2018;8;28;Online;0;0;0;85.5;0;Canceled
UID_00425;2;0;0;3;Meal Plan 1;0;Room_Type 4;130;2018;9;29;Online;0;0;0;139.5;2;Canceled
UID_00426;2;0;0;3;Meal Plan 1;1;Room_Type 4;94;2018;3;9;Online;0;0;0;96.3;0;Not_Canceled
UID_00427;2;0;0;2;Meal Plan 2;0;Room_Type 1;0;2017;8;14;Offline;0;0;0;109;0;Not_Canceled
UID_00428;2;0;0;1;Not Selected;0;Room_Type 1;82;2018;6;23;Online;0;0;0;85.5;0;Canceled
UID_00429;2;0;0;2;Not Selected;1;Room_Type 1;1;2017;10;30;Online;0;0;0;104;0;Not_Canceled
UID_00430;2;0;1;2;Meal Plan 1;0;Room_Type 1;305;2018;11;4;Offline;0;0;0;89;0;Canceled
UID_00431;2;0;1;3;Meal Plan 1;0;Room_Type 6;20;2018;12;22;Online;0;0;0;147.9;0;Not_Canceled
UID_00432;2;0;0;3;Meal Plan 1;0;Room_Type 1;259;2018;5;5;Offline;0;0;0;90;0;Canceled
UID_00433;1;0;1;3;Meal Plan 1;0;Room_Type 1;3;2017;10;19;Offline;1;1;0;110;0;Not_Canceled
UID_00434;2;0;0;3;Meal Plan 1;0;Room_Type 1;24;2018;3;10;Online;0;0;0;94.33;0;Not_Canceled
UID_00435;2;2;1;2;Meal Plan 1;0;Room_Type 1;24;2017;9;7;Offline;0;0;0;99.5;0;Not_Canceled
UID_00436;1;0;2;1;Meal Plan 1;0;Room_Type 4;221;2017;10;17;Offline;0;0;0;60;0;Not_Canceled
